Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE,Source,EPS,Forward_EPS,Band_15x,Band_20x,Band_25x,Band_30x,Band_35x,Band_40x,Band_fwd_15x,Band_fwd_20x,Band_fwd_25x,Band_fwd_30x,Band_fwd_35x,Band_fwd_40x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.SOX,2007-06-22,504.73,26.5477,24.70365,20.04111,22.49373378082192,LSEG,19.012193146675607,22.438693589871285,285.1828972001341,380.2438629335121,475.30482866689016,570.3657944002682,665.4267601336462,760.4877258670242,336.5804038480693,448.7738717974257,560.9673397467822,673.1608076961386,785.354275645495,897.5477435948515,136.91670955154032,297.6555180302167,458.394326508893,619.1331349875693,779.8719434662457,197.5476235772336,302.2082572519523,406.86889092667104,511.52952460138977,616.1901582761085
.SOX,2007-06-29,501.16,26.08493,24.64408,20.10473,22.405496438356167,LSEG,19.212625834150217,22.36772576670338,288.18938751225323,384.25251668300433,480.3156458537554,576.3787750245065,672.4419041952576,768.5050333660087,335.5158865005507,447.3545153340676,559.1931441675845,671.0317730011014,782.8704018346183,894.7090306681353,138.36012977370413,300.79349874397116,463.2268677142382,625.6602366845052,788.0936056547723,196.92283119522088,301.2524501736731,405.5820691521253,509.91168813057755,614.2413071090298
.SOX,2007-07-06,514.65,26.76368,25.62098,20.52856,23.011986739726023,LSEG,19.2294183759483,22.364431451350963,288.4412756392245,384.588367518966,480.73545939870746,576.882551278449,673.0296431581904,769.176735037932,335.46647177026443,447.2886290270193,559.1107862837741,670.9329435405289,782.7551007972837,894.5772580540386,138.48106161729854,301.0564033278553,463.6317450384122,626.2070867489689,788.7824284595258,196.8938284296821,301.20808175723636,405.5223350847906,509.83658841234484,614.1508417398991
.SOX,2007-07-13,529.89,27.32436,26.30456,21.14237,23.560820657534244,LSEG,19.392585956267595,22.490303190290298,290.88878934401396,387.8517191253519,484.81464890668985,581.7775786880279,678.7405084693659,775.7034382507038,337.35454785435445,449.80606380580593,562.2575797572574,674.7090957087089,787.1606116601604,899.6121276116119,139.6561163850706,303.61096030458003,467.56580422408945,631.5206481435988,795.4754920631083,198.00198843923914,302.9033443940638,407.8047003488885,512.7060563037132,617.6074122585379
.SOX,2007-07-20,536.87,28.56932,26.65348,21.52828,23.83110958904109,LSEG,18.791836837558613,22.528115948360355,281.8775525633792,375.8367367511722,469.7959209389653,563.7551051267584,657.7142893145515,751.6734735023445,337.9217392254053,450.5623189672071,563.2028987090089,675.8434784508106,788.4840581926125,901.1246379344142,135.32980894830843,294.20561244407895,453.0814159398495,611.95721943562,770.8330229313906,198.3348875212522,303.4126132457674,408.49033897028255,513.5680646947977,618.6457904193129
.SOX,2007-07-27,502.28,26.13638,25.05992,19.58988,21.94274652054795,LSEG,19.217657533292673,22.89047998297057,288.2648629993901,384.3531506658535,480.4414383323168,576.5297259987802,672.6180136652436,768.706301331707,343.35719974455856,457.80959965941145,572.2619995742643,686.7143994891171,801.16679940397,915.6191993188229,138.3963656611014,300.8722751903951,463.34818471968873,625.8240942489823,788.300003778276,201.52509793258469,308.2929955617758,415.06089319096696,521.8287908201581,628.5966884493492
.SOX,2007-08-03,487.63,25.46191,24.39337,19.0251,21.231238356164383,LSEG,19.151351960634532,22.96757220750711,287.27027940951797,383.0270392126906,478.7837990158633,574.5405588190359,670.2973186222086,766.0540784253812,344.5135831126067,459.35144415014224,574.1893051876777,689.0271662252134,803.8650272627489,918.7028883002845,137.91886468247966,299.8341929751773,461.74952126787497,623.6648495605725,785.5801778532702,202.20380882510966,309.33128715088066,416.45876547665165,523.5862438024226,630.7137221281936
.SOX,2007-08-10,504.28,26.41978,24.8021,19.80165,21.760730410958903,LSEG,19.087214200875252,23.173854483581117,286.3082130131288,381.74428401750504,477.18035502188127,572.6164260262576,668.0524970306338,763.4885680350101,347.60781725371675,463.47708967162237,579.3463620895279,695.2156345074335,811.084906925339,926.9541793432447,137.45697525412706,298.8300501096403,460.20312496515356,621.5761998206667,782.94927467618,204.01989376166395,312.1095329923601,420.1991722230562,528.2888114537524,636.3784506844485
.SOX,2007-08-17,487.81,25.64798,24.09981,19.21571,21.03553904109589,LSEG,19.01943154977507,23.18980269756788,285.2914732466261,380.38863099550144,475.48578874437675,570.5829464932522,665.6801042421275,760.7772619910029,347.8470404635182,463.79605395135764,579.745067439197,695.6940809270365,811.6430944148758,927.5921079027153,136.96883706398145,297.76884270600027,458.5688483480191,619.3688539900379,780.1688596320569,204.16029996493813,312.32432633297583,420.4883527010135,528.6523790690512,636.8164054370889
.SOX,2007-08-24,495.72,26.10345,24.77511,19.85157,21.591670438356164,LSEG,18.990593197450913,22.9588535734311,284.8588979617637,379.8118639490183,474.7648299362728,569.7177959235274,664.670761910782,759.6237278980366,344.3828036014665,459.177071468622,573.9713393357774,688.765607202933,803.5598750700885,918.354142937244,136.76115706206636,297.31734851835125,457.8735399746361,618.4297314309209,778.9859228872059,202.1270509944607,309.21386305935874,416.3006751242568,523.3874871891549,630.4742992540529
.SOX,2007-08-31,497.44,26.03424,24.80639,19.97434,21.589436164383564,LSEG,19.107145052054523,23.040898160213867,286.60717578081784,382.14290104109045,477.67862630136307,573.2143515616357,668.7500768219084,764.2858020821809,345.613472403208,460.81796320427736,576.0224540053467,691.226944806416,806.4314356074854,921.6359264085547,137.60050769885737,299.1420881678896,460.6836686369218,622.2252491059539,783.7668295749862,202.84936190268698,310.3188539310095,417.78834595933205,525.2578379876546,632.7273300159771
.SOX,2007-09-07,492.95,25.81861,24.52367,19.76791,21.266300136986303,LSEG,19.09281715785629,23.179866588201794,286.39225736784437,381.8563431571258,477.3204289464073,572.7845147356887,668.2486005249702,763.7126863142516,347.6979988230269,463.59733176403586,579.4966647050449,695.3959976460538,811.2953305870627,927.1946635280717,137.49732506688585,298.917770187478,460.3382153080702,621.7586604286623,783.1791055492545,204.07282362479324,312.19050507090617,420.3081865170191,528.4258679631321,636.543549409245
.SOX,2007-09-14,487.0,25.54646,24.20432,19.50191,20.89330802739726,LSEG,19.06330661860782,23.308898684755906,285.9495992791173,381.26613237215645,476.58266546519553,571.8991985582346,667.2157316512738,762.5322647443129,349.6334802713386,466.1779736951181,582.7224671188976,699.2669605426772,815.8114539664567,932.3559473902362,137.2848042966717,298.4557522193463,459.626700142021,620.7976480646955,781.9685959873702,205.20880705169648,313.9283319578862,422.64785686407595,531.3673817702656,640.0869066764553
.SOX,2007-09-21,501.13,26.4032,24.89617,20.08095,21.41338073972603,LSEG,18.979896376196827,23.402656782275642,284.6984456429524,379.5979275239365,474.4974094049207,569.3968912859048,664.2963731668889,759.195855047873,351.03985173413463,468.05313564551284,585.0664195568911,702.0797034682693,819.0929873796474,936.1062712910257,136.68412367841242,297.1498787347709,457.61563379112937,618.0813888474878,778.5471439038463,206.03424233303153,315.1910824447277,424.34792255642395,533.5047626681202,642.6616027798163
.SOX,2007-09-28,500.09,26.24326,24.65432,19.72375,20.993540630136987,LSEG,19.055940458616803,23.82113664438778,285.83910687925203,381.11880917233606,476.3985114654201,571.6782137585041,666.9579160515881,762.2376183446721,357.31704966581674,476.4227328877556,595.5284161096945,714.6340993316335,833.7397825535724,952.8454657755112,137.23175674028408,298.340427377488,459.44909801469197,620.5577686518958,781.6664392890998,209.71848990047894,320.82724255883676,431.9359952171946,543.0447478755524,654.1535005339102
.SOX,2007-10-05,498.85,26.82925,25.08655,20.03912,21.24220605479452,LSEG,18.593512677395008,23.483907401764704,278.90269016092515,371.8702535479002,464.8378169348752,557.8053803218503,650.7729437088253,743.7405070958004,352.25861102647053,469.67814803529404,587.0976850441176,704.5172220529411,821.9367590617646,939.3562960705881,133.90157333000357,291.10064290290177,448.2997124758,605.4987820486981,762.6978516215963,206.74956324643298,316.28538002573816,425.82119680504337,535.3570135843486,644.8928303636537
.SOX,2007-10-12,487.43,26.07286,24.56836,19.62564,20.70897589041096,LSEG,18.69491877761013,23.53713687144223,280.42378166415193,373.8983755522026,467.37296944025326,560.8475633283039,654.3221572163545,747.7967511044052,353.05705307163345,470.7427374288446,588.4284217860558,706.1141061432669,823.799790500478,941.4854748576892,134.63185149742984,292.6882601261275,450.74466875482517,608.8010773835227,766.8574860122205,207.21818924718278,317.0022838508767,426.7863784545707,536.5704730582646,646.3545676619585
.SOX,2007-10-19,475.01,25.6229,23.54498,19.11463,20.0007,LSEG,18.53849486201796,23.749668761593345,278.0774229302694,370.76989724035917,463.462371550449,556.1548458605388,648.8473201706286,741.5397944807183,356.2450314239002,474.9933752318669,593.7417190398336,712.4900628478003,831.2384066557671,949.9867504637338,133.50536137328584,290.23928218504005,446.9732029967942,603.7071238085483,760.4410446203026,209.08929505223207,319.86470058988084,430.64010612752963,541.4155116651784,652.1909172028272
.SOX,2007-10-26,451.93,25.0444,22.65488,18.62387,19.35276495890411,LSEG,18.04515181038476,23.3522187118833,270.6772771557714,360.9030362076952,451.128795259619,541.3545543115428,631.5803133634665,721.8060724153904,350.28328067824947,467.044374237666,583.8054677970825,700.5665613564989,817.3276549159154,934.088748475332,129.95254099172223,282.51548722526894,435.0784334588156,587.6413796923623,740.2043259259091,205.59019148381782,314.5117736743053,423.43335586479276,532.3549380552803,641.2765202457678
.SOX,2007-11-02,457.93,25.31729,22.96406,18.88546,19.544740547945203,LSEG,18.08763892185933,23.42983263843549,271.31458382789,361.75277843718663,452.19097304648324,542.62916765578,633.0673622650766,723.5055568743733,351.44748957653235,468.59665276870976,585.7458159608872,702.8949791530647,820.0441423452421,937.1933055374195,130.2585128202519,283.1806668327979,436.1028208453439,589.0249748578899,741.9471288704359,206.27349537962945,315.5570916375759,424.8406878955224,534.1242841534689,643.4078804114154
.SOX,2007-11-09,436.3,24.14137,21.57475,17.68261,18.237106657534248,LSEG,18.07271086935,23.923751074831408,271.09066304025004,361.454217387,451.81777173375,542.1813260805001,632.5448804272501,722.908434774,358.85626612247114,478.4750214966282,598.0937768707852,717.7125322449423,837.3312876190993,956.9500429932564,130.1510081355571,282.94695275422913,435.7428973729012,588.5388419915731,741.3347866102453,210.62189529695087,322.20927168941273,433.7966480818746,545.3840244743365,656.9714008667983
.SOX,2007-11-16,426.29,23.59701,21.5894,17.35281,17.875129315068495,LSEG,18.065424390632543,23.848219080610694,270.98136585948816,361.30848781265087,451.63560976581357,541.9627317189763,632.289853672139,722.6169756253017,357.7232862091604,476.96438161221386,596.2054770152673,715.4465724183208,834.6876678213742,953.9287632244277,130.09853440554,282.8328754049971,435.56721640445414,588.3015574039111,741.0358984033683,209.95692048892164,321.19199355560414,432.4270666222867,543.6621396889692,654.8972127556517
.SOX,2007-11-23,413.48,23.13203,21.04139,16.94543,17.37185871232877,LSEG,17.874782282402368,23.801713267824024,268.12173423603554,357.49564564804734,446.8695570600592,536.2434684720711,625.6173798840829,714.9912912960947,357.02569901736035,476.0342653564805,595.0428316956006,714.0513980347207,833.0599643738408,952.068530712961,128.7256212461022,279.84817632026534,430.97073139442847,582.0932864685916,733.2158415427548,209.54748877393618,320.56564511967343,431.58380146541066,542.6019578111479,653.6201141568852
.SOX,2007-11-30,414.58,23.35955,21.08033,17.20306,17.532362383561644,LSEG,17.747773394607346,23.646556632248856,266.2166009191102,354.95546789214694,443.69433486518363,532.4332018382204,621.1720688112571,709.9109357842939,354.69834948373284,472.93113264497714,591.1639158062214,709.3966989674657,827.6294821287099,945.8622652899543,127.81096406444318,277.85972101690237,427.9084779693615,577.9572349218206,728.0059918742799,208.18150797307757,318.4759683632952,428.77042875351276,539.0648891437304,649.3593495339479
.SOX,2007-12-07,429.07,24.07513,21.85757,17.90885,18.1684918630137,LSEG,17.82212598644327,23.616159405804858,267.3318897966491,356.4425197288654,445.5531496610818,534.6637795932982,623.7744095255146,712.8850394577308,354.24239108707286,472.3231881160972,590.4039851451214,708.4847821741457,826.56557920317,944.6463762321944,128.3464158212324,279.0237876276858,429.70115943413924,580.3785312405926,731.0559030470461,207.9138943607565,318.06657319097195,428.21925202118734,538.3719308514028,648.5246096816182
.SOX,2007-12-14,414.13,23.35662,21.11386,17.43054,17.60209189041096,LSEG,17.730733299595574,23.52731724037893,265.9609994939336,354.61466599191147,443.26833248988936,531.9219989878673,620.5756654858451,709.2293319838229,352.909758605684,470.54634480757863,588.1829310094732,705.819517211368,823.4561034132626,941.0926896151573,127.6882494611642,277.5929407318041,427.497632002444,577.4023232730838,727.3070145437238,207.1317383683386,316.8700313389998,426.6083243096611,536.3466172803223,646.0849102509835
.SOX,2007-12-21,416.21,23.67776,20.879,17.42289,17.517577945205478,LSEG,17.578098603921994,23.759563182872306,263.6714790588299,351.5619720784399,439.45246509804986,527.3429581176598,615.2334511372698,703.1239441568798,356.3934477430846,475.19126365744614,593.9890795718077,712.7868954861692,831.5847114005308,950.3825273148923,126.58904748410659,275.2032869417547,423.8175263994029,572.4317658570509,721.0460053146992,209.17640437535297,319.99796038948796,430.8195164036229,541.641072417758,652.4626284318929
.SOX,2007-12-28,409.99,23.33545,20.58109,17.20465,17.232401561643837,LSEG,17.569406203865793,23.791808618977548,263.54109305798687,351.38812407731587,439.2351550966448,527.0821861159737,614.9292171353028,702.7762481546317,356.8771292846632,475.83617237955093,594.7952154744387,713.7542585693265,832.7133016642142,951.6723447591019,126.52644898194436,275.06719844203803,423.60794790213174,572.1486973622254,720.6894468223192,209.4602894085118,320.4322475733948,431.4042057382778,542.3761639031609,653.3481220680438
.SOX,2008-01-04,372.85,21.25684,15.66302,,15.66302,LSEG,17.540236460358173,23.804477042102995,263.1035469053726,350.80472920716346,438.50591150895434,526.2070938107452,613.9082761125361,701.6094584143269,357.06715563154495,476.08954084205993,595.1119260525749,714.1343112630899,833.1566964736048,952.1790816841199,126.31638245943883,274.6105159831768,422.9046495069148,571.1987830306526,719.4929165543907,209.57182071816135,320.60286811596507,431.63391551376884,542.6649629115725,653.6960103093763
.SOX,2008-01-11,353.89,20.27929,14.89079,,14.89079,LSEG,17.450808189044093,23.765696783045087,261.7621228356614,349.01616378088187,436.2702047261023,523.5242456713228,610.7782866165433,698.0323275617637,356.4854517456763,475.31393566090173,594.1424195761272,712.9709034913526,831.799387406578,950.6278713218035,125.67236287922815,273.2104240411699,420.7484852031116,568.2865463650534,715.8246075269951,209.23040387105678,320.08056879141975,430.9307337117827,541.7808986321456,652.6310635525086
.SOX,2008-01-18,358.35,20.10362,15.1702,,15.1702,LSEG,17.825147908685103,23.62196938735152,267.37721863027656,356.50295817370204,445.6286977171276,534.7544372605531,623.8801768039787,713.0059163474041,354.3295408102728,472.4393877470304,590.549234683788,708.6590816205456,826.7689285573032,944.8787754940608,128.36817825793185,279.07109894118867,429.77401962444554,580.4769403077023,731.1798609909592,207.9650447560758,318.1448230405387,428.32460132500165,538.5043796094645,648.6841578939275
.SOX,2008-01-25,354.5,19.53212,15.23819,14.17133,15.165317049180327,LSEG,18.149591544594237,23.37570647882765,272.2438731689136,362.9918308918848,453.7397886148559,544.4877463378272,635.2357040607983,725.9836617837695,350.63559718241476,467.514129576553,584.3926619706912,701.2711943648295,818.1497267589677,935.028259153106,130.7046659382805,284.1505991215783,437.596532304876,591.0424654881738,744.4883986714716,205.79697502602397,314.82811103532686,423.8592470446298,532.8903830539327,641.9215190632357
.SOX,2008-02-01,379.73,19.78554,16.54519,14.47596,16.364273715847,LSEG,19.19229902241738,23.204818410747635,287.8844853362607,383.84598044834763,479.8074755604345,575.7689706725214,671.7304657846083,767.6919608966953,348.0722761612145,464.0963682149527,580.1204602686909,696.144552322429,812.1686443761672,928.1927364299054,138.21374581070404,300.47526151433846,462.7367772179729,624.9982929216072,787.2598086252417,204.29249654060314,312.5265605893185,420.7606246380338,528.9946886867491,637.2287527354645
